time_s,demand_kw,raw_fc_kw,safe_fc_kw,raw_batt_kw,safe_batt_kw,raw_soc,safe_soc,safe_stack_1_kw,safe_stack_2_kw,safe_stack_3_kw,safe_stack_4_kw
401,126.97112795234445,76.21755972504616,118.79067569971085,50.75356822729829,8.1804522526336,0.6254786828606336,0.6540974079611626,49.49999749660492,33.709755539894104,23.03234487771988,12.548577785491943
402,126.9711279523438,76.33984982967377,118.70515197515488,50.63127812267004,8.26597597718893,0.6252082166313458,0.6540532521065836,49.46741759777069,33.685725927352905,23.014304041862488,12.537704408168793
403,152.31460296715665,76.3709731400013,123.1981173157692,75.94362982715535,29.11648565138745,0.6248025348480811,0.6538977153242578,51.232630014419556,34.98929142951965,23.9127054810524,13.063490390777588
404,98.7116786282216,76.1017695069313,117.2383040189743,22.6099091212903,-18.5266253907527,0.6246817554190144,0.653996682340234,48.8308310508728,33.21128785610199,22.776325047016144,12.419860064983368
405,73.9754564199552,75.15095844864845,107.89588764309883,-1.1755020286932591,-33.92043122314364,0.6246880348101933,0.654177881224973,45.213523507118225,30.555328726768494,20.857004821300507,11.270030587911606
406,34.80588314635632,72.97722399234772,93.17936524748802,-38.171340845991395,-58.3734821011317,0.6248919415454817,0.6544897053814961,39.35974836349487,26.420024037361145,17.86547601222992,9.534116834402084
407,32.42119788990516,70.87310403585434,80.6735910475254,-38.45190614594918,-48.25239315762025,0.6250973470270306,0.6547474638919535,34.5015674829483,22.914467751979828,15.23967832326889,8.017877489328384
408,63.330521017372035,70.0392059981823,75.97511038184166,-6.708684980810261,-12.644589364469624,0.6251331840194494,0.6548150097753107,32.78445899486542,21.60348892211914,14.178568124771118,7.408594340085983
409,61.95453078586141,69.2019522190094,71.87273502349854,-7.247421433147991,-9.918204237637127,0.6251718988775324,0.6548679916355545,31.125745177268982,20.45792192220688,13.338370621204376,6.950697302818298
410,92.650686167621,69.51789110898972,74.03256744146347,23.132795058631288,18.618118726157533,0.625048326254356,0.6547685358731284,31.96096420288086,21.056580543518066,13.787974417209625,7.227048277854919
411,92.650686167621,69.7932243347168,75.80649480223656,22.857461832904207,16.844191365384447,0.6249262244283256,0.6546785562183989,32.690054178237915,21.55301719903946,14.144621789455414,7.418801635503769
412,92.650686167621,70.04651054739952,77.26370766758919,22.604175620221483,15.386978500031816,0.6248054756269354,0.6545963608204286,33.28514099121094,21.960915625095367,14.439092576503754,7.578558474779129
413,207.76126884922132,72.14364036917686,99.18088912963867,135.61762848004446,108.58037971958265,0.6240810224833455,0.6540163374244906,41.76890254020691,28.163111209869385,18.982094526290894,10.266780853271484
414,248.3154671619815,74.02109429240227,124.46944564580917,174.29437286957923,123.84602151617233,0.6231499627992132,0.6533547667967333,51.81474685668945,35.35431921482086,24.106033146381378,13.19434642791748
415,163.79257026819946,74.70597997307777,130.01098483800888,89.08659029512168,33.781585430190574,0.6226740728937905,0.6531743096096062,53.860217332839966,36.906588077545166,25.326070189476013,13.918109238147736
416,165.9025358095891,75.27818232774734,134.94004607200623,90.62435348184175,30.96248973758287,0.6221899684414303,0.6530089116943414,55.74767589569092,38.28672170639038,26.358002424240112,14.547646045684814
417,135.89774185692622,75.64750090241432,133.5857719182968,60.250240954511895,2.311969938629403,0.6218681188636818,0.6529965614275752,55.133843421936035,37.846335768699646,26.15041732788086,14.455175399780273
418,168.03277952220643,76.02653801441193,138.25993239879608,92.0062415077945,29.772847123410344,0.621376632530841,0.6528375184408048,57.014161348342896,39.21780586242676,27.0546555519104,14.973309636116028
419,107.23189680172523,76.10343843698502,131.15316480398178,31.12845836474021,-23.921268002256554,0.6212103480310294,0.652965302992099,54.102081060409546,37.105390429496765,25.718528032302856,14.227165281772614
420,7.357591195805354,72.83001840114594,107.54559487104416,-65.47242720534058,-100.1880036752388,0.6215600939028527,0.653500495319424,44.633010029792786,30.37821650505066,20.92566341161728,11.608704924583435
421,38.21505613129616,71.01942673325539,93.5252845287323,-32.80437060195923,-55.31022839743614,0.6217353309252991,0.6537959559412052,39.51295018196106,26.518625020980835,17.93435662984848,9.559352695941925
422,36.95776157273445,69.24639046192169,81.79380744695663,-32.288628889187244,-44.83604587422219,0.6219078129172285,0.6540354647332683,34.96333658695221,23.225757479667664,15.462487936019897,8.142225444316864
423,67.21614420006202,68.74637007713318,77.61360630393028,-1.5302258770711603,-10.397462103868264,0.6219159872007599,0.6540910067316864,33.45111310482025,22.058947384357452,14.51098769903183,7.592558115720749
424,130.2072130563812,70.30899152159691,85.52263677120209,59.898221534784284,44.684576285179105,0.6215960180686296,0.6538523070720433,36.50938868522644,24.269306659698486,16.157422959804535,8.586518466472626
425,132.0838680943332,71.65078073740005,92.35270991921425,60.43308735693316,39.73115817511896,0.6212731917472785,0.6536400679792276,39.24612104892731,26.205626130104065,17.543932795524597,9.35702994465828
426,100.37516592046694,72.03924879431725,92.25192070007324,28.335917126149695,8.123245220393699,0.6211218246686131,0.6535966745752725,39.25600051879883,26.171022653579712,17.51546412706375,9.309433400630951
427,132.0838680943332,73.08512255549431,97.87808731198311,58.998745538838904,34.205780782350104,0.6208066604296236,0.6534139513873326,41.43948256969452,27.78029441833496,18.66469979286194,9.99361053109169
428,165.9025358095891,74.14457499980927,108.584164083004,91.75796080977983,57.3183717265851,0.6203165003825628,0.6531077635041778,45.62988877296448,30.83406686782837,20.845796167850494,11.274412274360657
429,168.03277952220643,74.95259046554565,117.75540933012962,93.08018905666077,50.2773701920768,0.6198192771504225,0.6528391878087073,49.180442094802856,33.45309495925903,22.743186354637146,12.378685921430588
430,137.83523140856133,75.44520795345306,119.84801292419434,62.39002345510826,17.98721848436699,0.6194859971105983,0.6527431022398805,49.92888271808624,34.02264416217804,23.232077062129974,12.66440898180008
431,162.09638546680102,75.92781186103821,125.93372017145157,86.16857360576282,36.162665295349456,0.6190256949011658,0.6525499256090292,52.29442119598389,35.76489984989166,24.47412461042404,13.400274515151978
432,198.53755130102985,76.49582773447037,137.4889761209488,122.04172356655948,61.04857518008106,0.6183737626171564,0.652223811425375,56.78225755691528,39.05331194400787,26.837828755378723,14.815577864646912
433,143.26969074605128,76.69094055891037,137.02545315027237,66.57875018714091,6.2442375957789125,0.6180181069003448,0.6521904554553121,56.45780563354492,38.81765007972717,26.862379908561707,14.887617528438568
434,110.3352740343717,76.79271474480629,130.71813732385635,33.5425592895654,-20.38286328948466,0.6178389265622595,0.6522993382720293,53.9517343044281,36.98906600475311,25.617024302482605,14.160312712192535
435,110.3352740343717,76.90058201551437,125.54299980401993,33.43469201885732,-15.207725769648235,0.6176603224382271,0.652380576123363,52.0061731338501,35.54709851741791,24.513183534145355,13.476544618606567
436,52.70004478893247,75.28899610042572,110.92270538210869,-22.588951311493247,-58.222660593176215,0.6177809899131816,0.6526915946094376,46.257901191711426,31.350791454315186,21.553152799606323,11.760859936475754
437,17.68812062081908,72.59973958134651,92.62296259403229,-54.911618960527434,-74.93484197321321,0.6180743212110477,0.6530918875686962,39.04199004173279,26.247698068618774,17.796076834201813,9.537197649478912
438,40.79061517560066,70.96531987190247,81.76409378647804,-30.17470469630181,-40.973478610877386,0.6182355108728869,0.6533107629886261,34.974801540374756,23.21605384349823,15.444105863571167,8.12913253903389
439,71.62766652636577,70.57187780737877,78.40418741106987,1.055788718987003,-6.776520884704098,0.6182298709758838,0.6533469623523265,33.779725432395935,22.277310490608215,14.667603373527527,7.679548114538193
440,103.762704191646,71.2724044919014,81.43232613801956,32.4902996997446,22.330378053626433,0.6180563116826159,0.6532276761447751,34.94725227355957,23.117081820964813,15.299558639526367,8.068433403968811
441,39.4926288610862,69.62572485208511,72.35022336244583,-30.13309599099891,-32.85759450135963,0.6182172790757302,0.6534031974829233,31.268388032913208,20.584911108016968,13.468609750270844,7.028314471244812
442,-9.173571279609021,65.99105559289455,59.32718403637409,-75.16462687250358,-68.50075531598311,0.6186187995184252,0.6537691203211498,25.90121626853943,16.945555806159973,10.869863629341125,5.610548332333565
443,66.14154176523654,65.717563778162,59.005216136574745,0.4239779870745366,7.136325628661794,0.6186165346787507,0.6537309989235608,25.753846764564514,16.842617094516754,10.803253948688507,5.60549832880497
444,98.7116786282216,66.66411831974983,64.60492610931396,32.04756030847177,34.10675251890764,0.6184453404463336,0.6535488047327547,27.96277105808258,18.39905083179474,11.964958906173706,6.2781453132629395
445,73.9754564199552,66.60513058304787,64.74941670894623,7.370325836907327,9.226039711008966,0.6184059690476321,0.6534995203325891,28.168797492980957,18.46063584089279,11.920841038227081,6.199142336845398
446,97.47720038411612,67.43415296077728,69.09962892532349,30.043047423338834,28.37757145879263,0.6182454826831912,0.653347930741463,29.881787300109863,19.67088133096695,12.822000682353973,6.7249596118927
447,66.14154176523654,67.04634428024292,67.03075543045998,-0.9048025150063808,-0.889213665223437,0.6182503160299594,0.653352680814461,29.14566397666931,19.105692207813263,12.35814094543457,6.421258300542831
448,33.603655332824424,65.33385924994946,59.477320685982704,-31.73020391712503,-25.87366535315828,0.6184198149825081,0.6534908948387834,25.97518563270569,16.981792449951172,10.887143015861511,5.633199587464333
449,63.33052101737142,64.96433764696121,58.630357310175896,-1.633816629589795,4.700163707195522,0.6184285426354439,0.6534657871266724,25.610530376434326,16.73826575279236,10.723665356636047,5.557895824313164
450,94.23984414483829,65.80225601792336,63.50025124847889,28.43758812691493,30.739592896359397,0.6182766324424582,0.6533015798996619,27.517616748809814,18.08832734823227,11.741361767053604,6.152945384383202
451,125.14916727230516,67.72943586111069,73.06196838617325,57.419731411194476,52.087198886131915,0.6179699031079967,0.6530233363158684,31.40983283519745,20.76440304517746,13.660112023353577,7.227620482444763
452,181.4354869803983,70.32195255160332,91.04212895035744,111.11353442879499,90.39335803004087,0.6173763479027147,0.6525404658135712,38.54042887687683,25.840401649475098,17.337501049041748,9.32379737496376
453,185.32439830566173,72.35026732087135,106.49977400898933,112.97413098479038,78.8246242966724,0.6167728536132661,0.6521193941025847,44.795843958854675,30.231165885925293,20.423340797424316,11.04942336678505
454,163.79257026819946,73.70276525616646,115.31143635511398,90.089805012033,48.48113391308547,0.6162916046548684,0.6518604136863823,48.23413789272308,32.75219798088074,22.239695489406586,12.085404992103577
455,133.98066589001553,74.5315782725811,117.17831939458847,59.44908761743443,16.80234649542706,0.6159740347423821,0.6517706575619409,48.89720976352692,33.26549232006073,22.680675983428955,12.334941327571869
456,133.98066589001616,75.22796019911766,118.71174722909927,58.752705690898495,15.268918660916881,0.6156601848188196,0.6516890928255044,49.48662221431732,33.69385004043579,23.00208956003189,12.52918541431427
457,200.16781718748663,76.14633738994598,131.88519328832626,124.02147979754065,68.28262389916037,0.6149976769139182,0.6513243352192054,54.646480083465576,37.473055720329285,25.658711791038513,14.10694569349289
458,172.35464311511237,76.64524987339973,137.6915544271469,95.70939324171263,34.663088687965455,0.614486408787627,0.6511391691471543,56.807518005371094,39.057862758636475,26.929566264152527,14.896607398986816
459,107.23189680172523,76.78035274147987,130.7360053062439,30.451544060245354,-23.50410850451867,0.6143237402830316,0.651264725282328,53.94529104232788,36.982131004333496,25.631621479988098,14.176961779594421
460,131.65292666924492,77.08748653531075,129.42463159561157,54.565440133934175,2.2282950736333476,0.6140322582310341,0.6512528219966783,53.54768633842468,36.67174279689789,25.279852747917175,13.925349712371826
461,133.09505336908342,77.33758017420769,128.60922515392303,55.75747319487573,4.485828215160382,0.6137344084810615,0.6512288592391187,53.24527025222778,36.44671440124512,25.1020610332489,13.815179467201233
462,84.01317992012407,76.76166370511055,119.10654604434967,7.251516215013524,-35.0933661242256,0.6136956717491437,0.6514163238017481,49.48314428329468,33.68782699108124,23.220178484916687,12.715396285057068
463,50.249493777512,75.13585537672043,105.23148626089096,-24.886361599208428,-54.98199248337896,0.6138286117149515,0.6517100310265524,44.11614537239075,29.750177264213562,20.364025235176086,11.001138389110565
464,8.442409764613775,72.09743186831474,86.32020428776741,-63.65502210370097,-77.87779452315364,0.6141686492261892,0.6521260448861846,36.52299344539642,24.50067400932312,16.507835686206818,8.78870114684105
465,-12.686198435385903,68.27384307980537,70.78256607055664,-80.96004151519128,-83.46876450594254,0.614601128080437,0.65257192503846,30.518239736557007,20.18352746963501,13.196071982383728,6.884726881980896
466,35.720609771902424,66.71817526221275,62.95734345912933,-30.99756549031033,-27.23673368722691,0.6147667133661758,0.6527174204107208,27.43154764175415,17.96061098575592,11.570297926664352,5.99488690495491
467,98.7116786282216,67.67325177788734,67.87486299872398,31.03842685033426,30.83681562949762,0.6146009098039411,0.6525526938315034,29.358619451522827,19.325537979602814,12.585978209972382,6.604727357625961
468,161.70274748454077,70.03849446773529,83.25036391615868,91.66425301680547,78.45238356838209,0.6141112503326975,0.6521336105859458,35.457226634025574,23.624464869499207,15.7438725233078,8.424799889326096
469,133.98066589001553,71.58721312880516,90.88037312030792,62.39345276121037,43.10029276970761,0.6137779519739304,0.65190337397927,38.65387141704559,25.780391693115234,17.24931001663208,9.196799993515015
470,100.37516592046694,72.1285954117775,91.09461531043053,28.246570508689445,9.280550610036414,0.6136270621742045,0.6518537983884044,38.794153928756714,25.834378600120544,17.28387027978897,9.182212501764297
471,46.19552361118876,70.76747789978981,81.5193921327591,-24.57195428860105,-35.32386852157033,0.6137583226137804,0.6520424942672589,34.91253852844238,23.140820860862732,15.373079478740692,8.092953264713287
472,-25.426753137504072,66.4438009262085,66.84590205550194,-91.87055406371258,-92.27265519300602,0.614249084120531,0.6525354037501275,28.96440327167511,19.092737138271332,12.364181131124496,6.424580514431
473,1.5118747624389166,63.455985113978386,54.81363758444786,-61.94411035153947,-53.301762822008946,0.6145799821459131,0.652820135389134,24.019478261470795,15.661981701850891,9.984704852104187,5.147472769021988
474,0.5622200223409971,60.4059599339962,44.9471827596426,-59.843739911655206,-44.384962737301606,0.6148996602437318,0.6530572345490554,19.768089056015015,12.889368832111359,8.109897375106812,4.179827496409416
475,-11.870640123337427,56.69783316552639,36.85669042170048,-68.56847328886381,-48.7273305450379,0.6152659448232664,0.6533175301182063,16.20478928089142,10.601134598255157,6.631048768758774,3.419717773795128
476,-12.498257583133714,52.8639305382967,30.222485959529877,-65.36218812143042,-42.72074354266359,0.6156151018110945,0.6535457392183274,13.2712721824646,8.679991215467453,5.4531678557395935,2.8180547058582306
477,-31.415137476062394,47.92522415518761,24.78243876248598,-79.34036163125,-56.19757623854838,0.6160389285292102,0.6538459399460974,10.954710841178894,7.061023265123367,4.461274296045303,2.3054303601384163
478,-56.94797765463571,41.9704582542181,20.321599580347538,-98.91843590885381,-77.26957723498325,0.6165673389774412,0.6542587047817544,8.88405591249466,5.729486420750618,3.711751475930214,1.9963057711720467
479,-120.0,35.275499150156975,16.66371189057827,-155.27549915015697,-136.66371189057827,0.6173968021139271,0.6549887459777511,7.152020186185837,4.606407508254051,3.1466305255889893,1.7586536705493927
480,-120.0,28.325693868100643,13.664243649691343,-148.32569386810064,-133.66424364969134,0.6181891402221968,0.6557027643733158,5.799584463238716,3.7720784544944763,2.604866772890091,1.48771395906806
481,-120.0,20.706593804061413,11.20467958971858,-140.7065938040614,-131.20467958971858,0.6189407780096117,0.6564036440719788,4.716995358467102,3.086618147790432,2.151314914226532,1.2497511692345142
482,-120.0,13.197244424372911,9.18783750385046,-133.1972444243729,-129.18783750385046,0.6196523017511949,0.6570937500415507,3.8381285965442657,2.525314874947071,1.7763594165444374,1.0480346158146858
483,-120.0,8.09498568996787,7.534026633948088,-128.09498568996787,-127.53402663394809,0.6203365698371456,0.6577750215513474,3.1205182895064354,2.065836451947689,1.468117069453001,0.8795548230409622
484,-120.0,5.865840381011367,6.1779017560184,-125.86584038101137,-126.1779017560184,0.6210089300955911,0.6584490488043175,2.5383127853274345,1.6897790133953094,1.2092632241547108,0.7405467331409454
485,-120.0,5.172647582367063,5.065879598259926,-125.17264758236706,-125.06587959825993,0.6216775874010525,0.6591171357679835,2.0642509683966637,1.3832024298608303,0.9947263635694981,0.6236998364329338
486,-58.74701830142323,4.7855110373348,4.154021246358752,-63.53252933875803,-62.901039547781984,0.6220169705705971,0.6594531455946276,1.7031198367476463,1.1392354033887386,0.8032404817640781,0.5084255244582891
487,47.99231397872851,7.813770044595003,10.332663170993328,40.17854393413351,37.65965080773518,0.62180234159659,0.6592519722462957,4.308325424790382,2.942201681435108,1.949954405426979,1.1321816593408585
488,152.4489052319722,16.70385468751192,34.20713059604168,135.74505054446027,118.24177463593051,0.621077207779579,0.658620338834779,14.311444759368896,9.7637340426445,6.535279005765915,3.5966727882623672
489,201.98655039582522,28.169920295476913,62.719160318374634,173.8166301003483,139.26739007745059,0.620148700140154,0.6578763891014593,26.552098989486694,17.680752277374268,12.009536474943161,6.476772576570511
490,209.65691485928244,39.76768031716347,87.50111758708954,169.88923454211897,122.1557972721929,0.6192411721778563,0.6572238474493642,36.95892691612244,24.81624335050583,16.711953282356262,9.013994038105011
491,171.90859469312161,46.96520119905472,101.04641243815422,124.9433934940669,70.8621822549674,0.6185737395203026,0.6568453101509937,42.65555739402771,28.674477338790894,19.3087637424469,10.407613962888718
492,153.85582850188297,52.190253883600235,108.91496390104294,101.66557461828273,44.94086460084003,0.6180306541858032,0.6566052414298353,45.756322145462036,30.918872356414795,20.92108428478241,11.318685114383698
493,117.74038253374886,54.89629693329334,108.87330695986748,62.844085600455514,8.86707557388138,0.6176949486003307,0.6565578745731373,45.70246934890747,30.88986575603485,20.956547558307648,11.324424296617508
494,41.623216915613305,53.772374242544174,95.13942822813988,-12.149157326930869,-53.51621131252657,0.6177598479450258,0.6568437517703196,40.166664123535156,26.94864571094513,18.264736235141754,9.759382158517838
495,7.67246792049169,50.89040957391262,78.0143290758133,-43.21794165342093,-70.34186115532161,0.6179907130179607,0.6572195095756365,33.34903419017792,22.170323133468628,14.733622968196869,7.761348783969879
496,-4.406155532559868,47.33462817966938,63.97175081074238,-51.740783712229245,-68.37790634330224,0.6182671060933466,0.6575847761693507,27.806517481803894,18.251051008701324,11.797884851694107,6.116297468543053
497,-10.547355890428195,43.421489372849464,52.45683491230011,-53.96884526327766,-63.0041908027283,0.6185554012069324,0.6579213370176559,23.053106665611267,14.998792111873627,9.510233998298645,4.894702136516571
498,10.686963036200144,40.88113531470299,43.27012486755848,-30.194172278502844,-32.58316183135834,0.6187166948622663,0.6580953923693191,19.019433856010437,12.410538643598557,7.807932049036026,4.03222031891346
499,6.690067804200195,38.198382034897804,35.48150137066841,-31.508314230697607,-28.791433566468214,0.6188850085066611,0.6582491927623024,15.575383603572845,10.195457935333252,6.40660747885704,3.3040523529052734
500,22.126435212146422,36.59129813313484,31.400013715028763,-14.46486292098842,-9.27357850288234,0.6189622780735466,0.6582987311090058,13.744176924228668,8.994771540164948,5.7145122438669205,2.9465530067682266
501,-4.602268996280955,33.45285374671221,25.74801053851843,-38.05512274299316,-30.350279534799384,0.6191655639856353,0.6584608586706233,11.313015967607498,7.373492419719696,4.653047397732735,2.4084547534585
502,-12.370197766255252,29.993495903909206,21.11336886882782,-42.36369367016446,-33.48356663508307,0.6193918657680614,0.6586397238770073,9.329868853092194,6.021999567747116,3.794148936867714,1.9673515111207962
503,-4.772899309269675,27.184128016233444,17.31296218931675,-31.95702732550312,-22.085861498586425,0.6195625763841164,0.6587577039063801,7.615818083286285,4.948637634515762,3.1038757413625717,1.6446307301521301
504,5.098690785527956,25.14660954475403,14.196629449725151,-20.04791875922607,-9.097938664197194,0.6196696699672319,0.658806304006082,6.207823008298874,4.051468521356583,2.556939423084259,1.3803984969854355
505,20.532376590817858,24.234554916620255,13.643441535532475,-3.7021783258023966,6.888935055285383,0.6196894465608527,0.6587695041393337,5.915931239724159,3.8959044963121414,2.4772603064775467,1.3543454930186272
506,20.020432984994724,23.357575945556164,13.098738715052605,-3.33714296056144,6.921694269942119,0.6197072731792317,0.6587325292767805,5.6700099259614944,3.737878054380417,2.3818204179406166,1.3090303167700768
507,35.667286535991146,23.56121875345707,15.469580423086882,12.106067782534076,20.197706112904264,0.6196426040137267,0.6586246355475449,6.648518145084381,4.424275457859039,2.8394093737006187,1.5573774464428425
508,35.667286535991295,23.7577548250556,17.41677764803171,11.909531710935696,18.250508887959583,0.6195789847203991,0.658527143512887,7.5359046459198,4.989229142665863,3.1779874116182327,1.713656447827816
509,21.05393455495263,22.98842165619135,16.385884396731853,-1.9344871012387195,4.668050158220776,0.6195893185190168,0.6585022073475119,7.173778861761093,4.693316295742989,2.949264273047447,1.5695249661803246
510,5.397466645644426,21.19765654206276,13.43642519786954,-15.800189896418335,-8.038958552225115,0.6196737212428224,0.6585451505021712,5.863792076706886,3.8308534771203995,2.4237358942627907,1.3180437497794628
511,5.397466645644576,19.023858197033405,11.01786894723773,-13.62639155138883,-5.620402301593154,0.6197465117959815,0.6585751740187396,4.770699143409729,3.1311549246311188,2.000889554619789,1.1151253245770931
512,-25.174632018923596,13.921859301626682,9.034652542322874,-39.09649132055028,-34.20928456124647,0.6199553605744033,0.658757915923447,3.8254812359809875,2.5385404005646706,1.6837289556860924,0.9869019500911236
513,-57.409352135674574,8.706201519817114,7.408414874225855,-66.11555365549168,-64.81776700990042,0.620308541950768,0.6591041646788418,3.096928261220455,2.0515041425824165,1.4118509367108345,0.8481315337121487
514,-52.91924534941935,6.10258374363184,6.074900226667523,-59.02182909305119,-58.99414557608687,0.620623829499342,0.6594193043453808,2.5311876088380814,1.6766786575317383,1.1588568799197674,0.7081770803779364
515,-49.917883904313875,5.1468949764966965,4.981418279930949,-55.06477888081057,-54.899302184244824,0.6209179789591754,0.6597125698485017,2.0650800317525864,1.3717450201511383,0.9529469534754753,0.5916462745517492
516,-61.35738111652414,4.730557417497039,4.084762837737799,-66.08793853402118,-65.44214395426194,0.6212710128188658,0.6600621539508215,1.6718974336981773,1.1188127100467682,0.7908781059086323,0.5031745880842209
517,-50.05250373575342,4.724571714177728,3.3495056442916393,-54.77707544993115,-53.40200938004506,0.6215636254013974,0.6603474210949456,1.3673757202923298,0.9214255027472973,0.6470233201980591,0.41368110105395317
518,-43.54452572075336,4.796429956331849,2.7465946041047573,-48.34095567708521,-46.29112032485812,0.6218218570022366,0.6605947027206126,1.1173459701240063,0.7574372924864292,0.5306764505803585,0.3411348909139633
519,-39.096344412244775,4.873935645446181,2.2522076265886426,-43.97028005769096,-41.34855203883342,0.6220567409769038,0.6608155817379141,0.9135604836046696,0.622254004701972,0.43523237109184265,0.28116076719015837
520,-30.911237257919865,5.014544213190675,1.8468101974576712,-35.92578147111054,-32.758047455377536,0.622248652202711,0.6609905713076544,0.7484071888029575,0.5119867157191038,0.356255192309618,0.23016110062599182
521,-17.462003191600363,5.2907336037606,1.5143843600526452,-22.752736795360963,-18.97638755165301,0.6223701946001221,0.6610919408992765,0.6144491955637932,0.42256335727870464,0.2905172295868397,0.1868545776233077
522,-14.715892774415952,5.441527767106891,1.2417951715178788,-20.157420541522843,-15.95768794593383,0.6224778731286559,0.6611771849588167,0.503290630877018,0.34683174453675747,0.23823205847293139,0.15344073763117194
523,-10.433813480722046,5.601666681468487,1.0182720609009266,-16.03548016219053,-11.452085541622973,0.622563532744907,0.6612383606294451,0.4129469860345125,0.28475660365074873,0.1950808335095644,0.12548763770610094
524,-2.9245962261047618,5.9271967969834805,0.834983098320663,-8.851793023088241,-3.7595793244254248,0.6226108179640474,0.661258443852332,0.3396060084924102,0.23398196790367365,0.1594122382812202,0.10198288364335895
525,-3.6183278242284596,6.04381668381393,0.684686133172363,-9.662144508042388,-4.303013957400823,0.6226624319838553,0.6612814300380019,0.2779613481834531,0.19184951670467854,0.13088379055261612,0.0839914777316153
526,-2.969521947637495,6.118710804730654,0.5614426336251199,-9.08823275236815,-3.530964581262615,0.6227109802357376,0.6613002920282864,0.2277629217132926,0.1573457266204059,0.10736705735325813,0.06896692793816328
527,-0.8286676402373512,6.236071325838566,0.46038294676691294,-7.064738966075917,-1.2890505870042641,0.622748719225941,0.6613071779822769,0.18683108501136303,0.1291033113375306,0.08797936607152224,0.05646918434649706
528,0.0,6.32261224091053,0.3775140270590782,-6.32261224091053,-0.3775140270590782,0.62278249386398,0.6613091946170369,0.1531612710095942,0.10589004959911108,0.07214444340206683,0.04631826304830611
529,0.0,6.362341158092022,0.30956149857956916,-6.362341158092022,-0.30956149857956916,0.6228164807291408,0.6613108482575207,0.1255134935490787,0.08683046908117831,0.059185182908549905,0.038032353040762246
530,0.0,6.380485231056809,0.25384042819496244,-6.380485231056809,-0.25384042819496244,0.6228505645177682,0.6613122042427141,0.10285561438649893,0.07120845257304609,0.04855102743022144,0.031225333805195987
531,2.3761111275431293,6.485475180670619,0.2081491518765688,-4.109364053127489,2.1679619756665605,0.6228725162488212,0.6613006232492543,0.0844362482894212,0.05842590471729636,0.03975900763180107,0.025527991238050163
532,8.42975754986849,6.789767229929566,0.17068230517907068,1.6399903199389243,8.25907524468942,0.6228637556167703,0.6612565042575625,0.06947621004655957,0.047948164865374565,0.03251816378906369,0.020739766478072852
533,26.99949553921463,7.8298441134393215,3.235681774094701,19.16965142577531,23.76381376511993,0.6227613536326583,0.6611295608079626,1.3290269300341606,0.9134066291153431,0.612263148650527,0.3809850662946701
534,56.460396639942275,10.224505979567766,11.055600177496672,46.23589066037451,45.4047964624456,0.6225143670372503,0.6608870138183128,4.59449328482151,3.1502142548561096,2.0942388102412224,1.2166538275778294
535,58.240308519967094,12.197650410234928,17.795301601290703,46.042658109732166,40.44500691867639,0.6222684126670059,0.6606709614309267,7.563794404268265,5.0957005470991135,3.3081259578466415,1.827680692076683
536,27.532912261990532,11.590277962386608,17.80074816197157,15.942634299603924,9.732164100018963,0.6221832490222431,0.6606189733748369,7.788226753473282,5.1043447107076645,3.2075196504592896,1.7006570473313332
537,-2.475898388612262,9.207856748253107,14.596613869071007,-11.683755136865368,-17.072512257683268,0.622245662244128,0.6607101726924527,6.388053297996521,4.158693179488182,2.6257645338773727,1.424102857708931
538,-13.320957778714712,7.251305133104324,11.96922305971384,-20.57226291181904,-25.290180838428554,0.6223555568109647,0.6608452698123161,5.155505612492561,3.3889420330524445,2.190215140581131,1.2345602735877037
539,-4.934927489917502,6.5967409405857325,9.814762882888317,-11.531668430503235,-14.74969037280582,0.6224171576038626,0.6609240608933674,4.213972762227058,2.7771448716521263,1.7962731420993805,1.027372106909752
540,19.01779586546318,7.324345223605633,9.716695453971624,11.693450641857549,9.301100411491557,0.6223546925897502,0.6608743755279214,4.162421450018883,2.7620645239949226,1.77973173558712,1.012477744370699
541,20.725682644007442,7.803704123944044,9.945131279528141,12.921978520063398,10.780551364479301,0.6222856649267157,0.6608167871125128,4.255542531609535,2.8278734534978867,1.8243461847305298,1.0373691096901894
542,10.499913555934706,7.5626748614013195,8.293468412011862,2.937238694533386,2.206445143922844,0.622269974549074,0.660805000546573,3.5526491701602936,2.3518547415733337,1.518341712653637,0.8706227876245975
543,-31.839372767617142,5.996682168915868,6.800644285976887,-37.83605493653301,-38.64001705359403,0.6224720902271538,0.6610114108940816,2.853950299322605,1.8980814144015312,1.2777057476341724,0.770906824618578
544,-29.0707655813904,5.4247472900897264,5.576528375968337,-34.49551287148013,-34.64729395735874,0.622656361129245,0.6611964925925717,2.328678220510483,1.553218998014927,1.050664484500885,0.6439666729420424
545,-6.352693916763896,5.722170788794756,4.572753235697746,-12.074864705558653,-10.925447152461643,0.6227208636116466,0.6612548550239418,1.908538118004799,1.2833613902330399,0.8569397963583469,0.5239139311015606
546,0.0,6.082952162250876,3.749657701700926,-6.082952162250876,-3.749657701700926,0.6227533580142227,0.6612748852467073,1.560832466930151,1.0532457381486893,0.7035830989480019,0.4319963976740837
547,0.0,6.245671911165118,3.074719221331179,-6.245671911165118,-3.074719221331179,0.6227867216462268,0.6612913100288725,1.2738941237330437,0.8632693439722061,0.5788772366940975,0.35867851693183184
